ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Digital_Source
AbunTat-93_six-1,/records/1923249,AbunTat,93_six,mat,mat,m a t,,Berry1987[71],,,^ m a t $,default,https://database.outofpapua.com/records/1923249
AbunTat-167_see-1,/records/1923320,AbunTat,167_see,me,me,m e,,Berry1987[77],,,^ m e $,default,https://database.outofpapua.com/records/1923320
AbunTat-7_ear-1,/records/1923164,AbunTat,7_ear,medabe,medabe,m e d a b e,,Berry1987[63],,,^ m e d a b e $,default,https://database.outofpapua.com/records/1923164
AbunTat-139_ashamed-1,/records/1923293,AbunTat,139_ashamed,meen,meen,m eː n,,Berry1987[75],,,^ m ee n $,default,https://database.outofpapua.com/records/1923293
AbunTat-92_five-1,/records/1923248,AbunTat,92_five,mek,mek,m e k,,Berry1987[71],,,^ m e k $,default,https://database.outofpapua.com/records/1923248
AbunTat-86_we-1,/records/1923242,AbunTat,86_we,men,men,m e n,,Berry1987[70],,,^ m e n $,default,https://database.outofpapua.com/records/1923242
AbunTat-4_bodyhair-1,/records/1923161,AbunTat,4_bodyhair,mgo,mɡo,m g o,,Berry1987[62],,,^ m ɡ o $,default,https://database.outofpapua.com/records/1923161
AbunTat-34_louse-1,/records/1923190,AbunTat,34_louse,mim,mim,m i m,,Berry1987[65],,,^ m i m $,default,https://database.outofpapua.com/records/1923190
AbunTat-109_evilperson-1,/records/1923264,AbunTat,109_evilperson,mise,mise,m i s e,,Berry1987[72],,,^ m i s e $,default,https://database.outofpapua.com/records/1923264
AbunTat-191_inside-1,/records/1923343,AbunTat,191_inside,mit,mit,m i t,,Berry1987[79],,,^ m i t $,default,https://database.outofpapua.com/records/1923343
AbunTat-134_this-1,/records/1923288,AbunTat,134_this,more,more,m o r e,,Berry1987[74],,,^ m o r e $,default,https://database.outofpapua.com/records/1923288
AbunTat-131_that-1,/records/1923285,AbunTat,131_that,motu,motu,m o t u,,Berry1987[74],,,^ m o t u $,default,https://database.outofpapua.com/records/1923285
AbunTat-117_many-1,/records/1923272,AbunTat,117_many,mua,mua,m u a,,Berry1987[73],,,^ m u a $,default,https://database.outofpapua.com/records/1923272
AbunTat-95_eight-1,/records/1923251,AbunTat,95_eight,mungwo,muŋʷo,m u ŋʷ o,,Berry1987[71],,,^ m u ŋʷ o $,default,https://database.outofpapua.com/records/1923251
AbunTat-185_washclothes-1,/records/1923338,AbunTat,185_washclothes,mus,mus,m u s,,Berry1987[79],,,^ m u s $,default,https://database.outofpapua.com/records/1923338
AbunTat-97_ten-1,/records/1923253,AbunTat,97_ten,mushu,muʃu,m u ʃ u,,Berry1987[71],,,^ m u ʃ u $,default,https://database.outofpapua.com/records/1923253
AbunTat-96_nine-1,/records/1923252,AbunTat,96_nine,musi,musi,m u s i,,Berry1987[71],,,^ m u s i $,default,https://database.outofpapua.com/records/1923252
AbunTat-143_come-1,/records/1923297,AbunTat,143_come,namu,namu,n a m u,,Berry1987[75],,,^ n a m u $,default,https://database.outofpapua.com/records/1923297
AbunTat-184_walk-1,/records/1923337,AbunTat,184_walk,namu,namu,n a m u,,Berry1987[79],,,^ n a m u $,default,https://database.outofpapua.com/records/1923337
AbunTat-84_yous-1,/records/1923240,AbunTat,84_yous,nan,nan,n a n,,Berry1987[70],,,^ n a n $,default,https://database.outofpapua.com/records/1923240
AbunTat-47_leaf-1,/records/1923213,AbunTat,47_leaf,nat,nat,n a t,,Berry1987[67],,,^ n a t $,default,https://database.outofpapua.com/records/1923213
AbunTat-151_drink-1,/records/1923305,AbunTat,151_drink,nda,ⁿda,ⁿd a,,Berry1987[76],,,^ ⁿd a $,default,https://database.outofpapua.com/records/1923305
AbunTat-21_skin-1,/records/1923178,AbunTat,21_skin,nda,ⁿda,ⁿd a,,Berry1987[64],,,^ ⁿd a $,default,https://database.outofpapua.com/records/1923178
AbunTat-24_bird-1,/records/1923181,AbunTat,24_bird,ndam,ⁿdam,ⁿd a m,,Berry1987[64],,,^ ⁿd a m $,default,https://database.outofpapua.com/records/1923181
AbunTat-27_dog-1,/records/1923183,AbunTat,27_dog,ndar,ⁿdar,ⁿd a r,,Berry1987[64],,,^ ⁿd a r $,default,https://database.outofpapua.com/records/1923183
AbunTat-2_back-1,/records/1923159,AbunTat,2_back,ndaran,ⁿdaran,ⁿd a r a n,,Berry1987[62],,,^ ⁿd a r a n $,default,https://database.outofpapua.com/records/1923159
AbunTat-120_not-1,/records/1923275,AbunTat,120_not,nde,ⁿde,ⁿd e,,Berry1987[73],,,^ ⁿd e $,default,https://database.outofpapua.com/records/1923275
AbunTat-133_thinstick-1,/records/1923287,AbunTat,133_thinstick,nde,ⁿde,ⁿd e,,Berry1987[74],,,^ ⁿd e $,default,https://database.outofpapua.com/records/1923287
AbunTat-56_jungle-1,/records/1923212,AbunTat,56_jungle,nden,ⁿden,ⁿd e n,,Berry1987[67],,,^ ⁿd e n $,default,https://database.outofpapua.com/records/1923212
AbunTat-112_goodperson-1,/records/1923267,AbunTat,112_goodperson,ndo,ⁿdo,ⁿd o,,Berry1987[73],,,^ ⁿd o $,default,https://database.outofpapua.com/records/1923267
AbunTat-159_hold-1,/records/1923312,AbunTat,159_hold,ndyom,ⁿdjom,ⁿd j o m,,Berry1987[77],,,^ ⁿd j o m $,default,https://database.outofpapua.com/records/1923312
AbunTat-145_count-1,/records/1923299,AbunTat,145_count,ne,ne,n e,,Berry1987[75],,,^ n e $,default,https://database.outofpapua.com/records/1923299
AbunTat-29_female-1,/records/1923185,AbunTat,29_female,nggon,ᵑɡon,ⁿg o n,,Berry1987[65],,,^ ᵑɡ o n $,default,https://database.outofpapua.com/records/1923185
AbunTat-53_garden-1,/records/1923209,AbunTat,53_garden,nggwei,ᵑɡwei,ᵑg w e i,,Berry1987[67],,,^ ᵑɡw e i $,default,https://database.outofpapua.com/records/1923209
AbunTat-118_narrowpath-1,/records/1923273,AbunTat,118_narrowpath,nggwot,ᵑɡwot,ᵑg w o t,,Berry1987[73],,,^ ᵑɡw o t $,default,https://database.outofpapua.com/records/1923273
AbunTat-123_thickstick-1,/records/1923286,AbunTat,123_thickstick,nit,nit,n i t,,Berry1987[74],,,^ n i t $,default,https://database.outofpapua.com/records/1923286
AbunTat-82_wind-1,/records/1923238,AbunTat,82_wind,nofuf,nofuf,n o f u f,,Berry1987[69],,,^ n o f u f $,default,https://database.outofpapua.com/records/1923238
AbunTat-64_rain-1,/records/1923220,AbunTat,64_rain,nogi',noɡi',n o g i ʔ,,Berry1987[68],,,^ n o ɡ i ' $,default,https://database.outofpapua.com/records/1923220
AbunTat-79_thunder-1,/records/1923235,AbunTat,79_thunder,nogu,noɡu,n o g u,,Berry1987[69],,,^ n o ɡ u $,default,https://database.outofpapua.com/records/1923235
AbunTat-39_pig-1,/records/1923195,AbunTat,39_pig,nok,nok,n o k,,Berry1987[65],,,^ n o k $,default,https://database.outofpapua.com/records/1923195
AbunTat-62_night-1,/records/1923218,AbunTat,62_night,noru,noru,n o r u,,Berry1987[68],,,^ n o r u $,default,https://database.outofpapua.com/records/1923218
AbunTat-58_lightning-1,/records/1923214,AbunTat,58_lightning,nowar,nowar,n o w a r,,Berry1987[67],,,^ n o w a r $,default,https://database.outofpapua.com/records/1923214
AbunTat-55_house-1,/records/1923211,AbunTat,55_house,nu,nu,n u,,Berry1987[67],,,^ n u $,default,https://database.outofpapua.com/records/1923211
AbunTat-42_tail-1,/records/1923198,AbunTat,42_tail,nyo,ɲo,ɲ o,,Berry1987[66],,,^ ɲ o $,default,https://database.outofpapua.com/records/1923198
AbunTat-48_cloud-1,/records/1923204,AbunTat,48_cloud,nyotem,ɲotem,ɲ o t e m,,Berry1987[66],,,^ ɲ o t e m $,default,https://database.outofpapua.com/records/1923204
AbunTat-138_afraid-1,/records/1923292,AbunTat,138_afraid,nyu',ɲu',ɲ u ʔ,,Berry1987[75],,,^ ɲ u ' $,default,https://database.outofpapua.com/records/1923292
AbunTat-155_flybird-1,/records/1923308,AbunTat,155_flybird,ok,ok,o k,,Berry1987[76],,,^ o k $,default,https://database.outofpapua.com/records/1923308
AbunTat-1_abdomen-1,/records/1923158,AbunTat,1_abdomen,on,on,o n,,Berry1987[62],,,^ o n $,default,https://database.outofpapua.com/records/1923158
AbunTat-63_path-1,/records/1923219,AbunTat,63_path,os,os,o s,,Berry1987[68],,,^ o s $,default,https://database.outofpapua.com/records/1923219
AbunTat-124_sharpstick-1,/records/1923278,AbunTat,124_sharpstick,ot,ot,o t,,Berry1987[74],,,^ o t $,default,https://database.outofpapua.com/records/1923278
AbunTat-26_child-1,/records/1923182,AbunTat,26_child,pa,pa,p a,,Berry1987[64],,,^ p a $,default,https://database.outofpapua.com/records/1923182
AbunTat-176_splitwood-1,/records/1923329,AbunTat,176_splitwood,pet,pet,p e t,,Berry1987[78],,,^ p e t $,default,https://database.outofpapua.com/records/1923329
AbunTat-31_fly-1,/records/1923187,AbunTat,31_fly,ran,ran,r a n,,Berry1987[65],,,^ r a n $,default,https://database.outofpapua.com/records/1923187
AbunTat-129_straightstick-1,/records/1923283,AbunTat,129_straightstick,riroi,riroi,r i r o i,,Berry1987[74],,,^ r i r o i $,default,https://database.outofpapua.com/records/1923283
AbunTat-121_oldhouse-1,/records/1923276,AbunTat,121_oldhouse,rok,rok,r o k,,Berry1987[73],,,^ r o k $,default,https://database.outofpapua.com/records/1923276
AbunTat-149_dig-1,/records/1923303,AbunTat,149_dig,rom,rom,r o m,,Berry1987[76],,,^ r o m $,default,https://database.outofpapua.com/records/1923303
AbunTat-69_sea-1,/records/1923225,AbunTat,69_sea,rut,rut,r u t,,Berry1987[68],,,^ r u t $,default,https://database.outofpapua.com/records/1923225
AbunTat-135_trulywelltospeak-1,/records/1923289,AbunTat,135_trulywelltospeak,sangget,saᵑɡet,s a ⁿg e t,,Berry1987[75],,,^ s a ᵑɡ e t $,default,https://database.outofpapua.com/records/1923289
AbunTat-173_sleep-1,/records/1923326,AbunTat,173_sleep,sem,sem,s e m,,Berry1987[78],,,^ s e m $,default,https://database.outofpapua.com/records/1923326
AbunTat-150_dream-1,/records/1923304,AbunTat,150_dream,semda',semda',s e m d a ʔ,,Berry1987[76],,,^ s e m d a ' $,default,https://database.outofpapua.com/records/1923304
AbunTat-147_cutgrass-1,/records/1923301,AbunTat,147_cutgrass,ser,ser,s e r,,Berry1987[76],,,^ s e r $,default,https://database.outofpapua.com/records/1923301
AbunTat-168_seek-1,/records/1923321,AbunTat,168_seek,seret,seret,s e r e t,,Berry1987[77],,,^ s e r e t $,default,https://database.outofpapua.com/records/1923321
AbunTat-111_fullbucket-1,/records/1923266,AbunTat,111_fullbucket,ses,ses,s e s,,Berry1987[73],,,^ s e s $,default,https://database.outofpapua.com/records/1923266
AbunTat-19_neck-1,/records/1923176,AbunTat,19_neck,shidem,ʃidem,ʃ i d e m,,Berry1987[64],,,^ ʃ i d e m $,default,https://database.outofpapua.com/records/1923176
AbunTat-115_largedog-1,/records/1923270,AbunTat,115_largedog,shie,ʃie,ʃ i e,,Berry1987[73],,,^ ʃ i e $,default,https://database.outofpapua.com/records/1923270
AbunTat-12_hand-1,/records/1923169,AbunTat,12_hand,shim,ʃim,ʃ i m,,Berry1987[63],,,^ ʃ i m $,default,https://database.outofpapua.com/records/1923169
AbunTat-8_elbow-1,/records/1923165,AbunTat,8_elbow,shim rit,ʃim_rit,ʃ i m + r i t,,Berry1987[63],,,^ ʃ i m _ r i t $,default,https://database.outofpapua.com/records/1923165
AbunTat-190_infront-1,/records/1923342,AbunTat,190_infront,shio,ʃio,ʃ i o,,Berry1987[79],,,^ ʃ i o $,default,https://database.outofpapua.com/records/1923342
AbunTat-22_teeth-1,/records/1923179,AbunTat,22_teeth,shos,ʃos,ʃ o s,,Berry1987[64],,,^ ʃ o s $,default,https://database.outofpapua.com/records/1923179
AbunTat-104_bluntstick-1,/records/1923259,AbunTat,104_bluntstick,shu,ʃu,ʃ u,,Berry1987[72],,,^ ʃ u $,default,https://database.outofpapua.com/records/1923259
AbunTat-189_far-1,/records/1923341,AbunTat,189_far,shu,ʃu,ʃ u,,Berry1987[79],,,^ ʃ u $,default,https://database.outofpapua.com/records/1923341
AbunTat-116_longsnake-1,/records/1923271,AbunTat,116_longsnake,shu,ʃu,ʃ u,,Berry1987[73],,,^ ʃ u $,default,https://database.outofpapua.com/records/1923271
AbunTat-18_nailfinger-1,/records/1923175,AbunTat,18_nailfinger,shuka bris,ʃuka_bris,ʃ u k a + b r i s,,Berry1987[64],,,^ ʃ u k a _ b r i s $,default,https://database.outofpapua.com/records/1923175
AbunTat-10_finger-1,/records/1923167,AbunTat,10_finger,shuku,ʃuku,ʃ u k u,,Berry1987[63],,,^ ʃ u k u $,default,https://database.outofpapua.com/records/1923167
AbunTat-45_worm-1,/records/1923201,AbunTat,45_worm,shumbar,ʃuᵐbar,ʃ u ⁿb a r,,Berry1987[66],,,^ ʃ u ᵐb a r $,default,https://database.outofpapua.com/records/1923201
AbunTat-195_rightside-1,/records/1923347,AbunTat,195_rightside,sim ge,sim_ɡe,s i m + g e,,Berry1987[80],,,^ s i m _ ɡ e $,default,https://database.outofpapua.com/records/1923347
AbunTat-192_leftside-1,/records/1923344,AbunTat,192_leftside,sim jam,sim_ɟam,s i m + ɟ a m,,Berry1987[80],,,^ s i m _ ɟ a m $,default,https://database.outofpapua.com/records/1923344
AbunTat-136_wetsand-1,/records/1923290,AbunTat,136_wetsand,sir,sir,s i r,,Berry1987[75],,,^ s i r $,default,https://database.outofpapua.com/records/1923290
AbunTat-33_leech-1,/records/1923189,AbunTat,33_leech,skat,skat,s k a t,,Berry1987[65],,,^ s k a t $,default,https://database.outofpapua.com/records/1923189
AbunTat-175_spit-1,/records/1923328,AbunTat,175_spit,skut,skut,s k u t,,Berry1987[78],,,^ s k u t $,default,https://database.outofpapua.com/records/1923328
AbunTat-13_head-1,/records/1923170,AbunTat,13_head,su,su,s u,,Berry1987[63],,,^ s u $,default,https://database.outofpapua.com/records/1923170
AbunTat-11_hairhead-1,/records/1923168,AbunTat,11_hairhead,sugo,suɡo,s u g o,,Berry1987[63],,,^ s u ɡ o $,default,https://database.outofpapua.com/records/1923168
AbunTat-158_hit-1,/records/1923311,AbunTat,158_hit,sukwam,sukʷam,s u kʷ a m,,Berry1987[77],,,^ s u kʷ a m $,default,https://database.outofpapua.com/records/1923311
AbunTat-17_mouth-1,/records/1923174,AbunTat,17_mouth,sukwet,sukʷet,s u kʷ e t,,Berry1987[64],,,^ s u kʷ e t $,default,https://database.outofpapua.com/records/1923174
AbunTat-186_what-1,/records/1923339,AbunTat,186_what,sumane,sumane,s u m a n e,,Berry1987[79],,,^ s u m a n e $,default,https://database.outofpapua.com/records/1923339
AbunTat-36_mosquito-1,/records/1923192,AbunTat,36_mosquito,sunggu,suᵑɡu,s u ⁿg u,,Berry1987[65],,,^ s u ᵑɡ u $,default,https://database.outofpapua.com/records/1923192
AbunTat-81_water-1,/records/1923237,AbunTat,81_water,sur,sur,s u r,,Berry1987[69],,,^ s u r $,default,https://database.outofpapua.com/records/1923237
AbunTat-6_breast-1,/records/1923163,AbunTat,6_breast,sus,sus,s u s,,Berry1987[63],,,^ s u s $,default,https://database.outofpapua.com/records/1923163
AbunTat-165_push-1,/records/1923318,AbunTat,165_push,sutak,sutak,s u t a k,,Berry1987[77],,,^ s u t a k $,default,https://database.outofpapua.com/records/1923318
AbunTat-156_give-1,/records/1923309,AbunTat,156_give,tabi,tabi,t a b i,,Berry1987[76],,,^ t a b i $,default,https://database.outofpapua.com/records/1923309
AbunTat-83_i-1,/records/1923239,AbunTat,83_i,tat,tat,t a t,,Berry1987[70],,,^ t a t $,default,https://database.outofpapua.com/records/1923239
AbunTat-157_hear-1,/records/1923310,AbunTat,157_hear,tayam,tajam,t a j a m,,Berry1987[76],,,^ t a j a m $,default,https://database.outofpapua.com/records/1923310
AbunTat-161_know-1,/records/1923314,AbunTat,161_know,tayam,tajam,t a j a m,,Berry1987[77],,,^ t a j a m $,default,https://database.outofpapua.com/records/1923314
AbunTat-98_black-1,/records/1923254,AbunTat,98_black,te,te,t e,,Berry1987[71],,,^ t e $,default,https://database.outofpapua.com/records/1923254
AbunTat-106_different-1,/records/1923261,AbunTat,106_different,tepende,tepeⁿde,t e p e ⁿd e,,Berry1987[72],,,^ t e p e ⁿd e $,default,https://database.outofpapua.com/records/1923261
AbunTat-178_stand-1,/records/1923331,AbunTat,178_stand,ti,ti,t i,,Berry1987[78],,,^ t i $,default,https://database.outofpapua.com/records/1923331
AbunTat-164_pull-1,/records/1923317,AbunTat,164_pull,tik,tik,t i k,,Berry1987[77],,,^ t i k $,default,https://database.outofpapua.com/records/1923317
AbunTat-180_suck-1,/records/1923333,AbunTat,180_suck,tik,tik,t i k,,Berry1987[78],,,^ t i k $,default,https://database.outofpapua.com/records/1923333
AbunTat-144_cough-1,/records/1923298,AbunTat,144_cough,tuhu,tuhu,t u h u,,Berry1987[75],,,^ t u h u $,default,https://database.outofpapua.com/records/1923298
AbunTat-54_grass-1,/records/1923210,AbunTat,54_grass,un,un,u n,,Berry1987[67],,,^ u n $,default,https://database.outofpapua.com/records/1923210
AbunTat-14_heart-1,/records/1923171,AbunTat,14_heart,wabom,wabom,w a b o m,,Berry1987[63],,,^ w a b o m $,default,https://database.outofpapua.com/records/1923171
AbunTat-65_roof-1,/records/1923221,AbunTat,65_roof,wan,wan,w a n,,Berry1987[68],,,^ w a n $,default,https://database.outofpapua.com/records/1923221
AbunTat-89_two-1,/records/1923245,AbunTat,89_two,we,we,w e,,Berry1987[70],,,^ w e $,default,https://database.outofpapua.com/records/1923245
AbunTat-46_banana-1,/records/1923202,AbunTat,46_banana,weo,weo,w e o,,Berry1987[66],,,^ w e o $,default,https://database.outofpapua.com/records/1923202
AbunTat-20_nose-1,/records/1923177,AbunTat,20_nose,wim,wim,w i m,,Berry1987[64],,,^ w i m $,default,https://database.outofpapua.com/records/1923177
AbunTat-146_cry-1,/records/1923300,AbunTat,146_cry,wo,wo,w o,,Berry1987[76],,,^ w o $,default,https://database.outofpapua.com/records/1923300
AbunTat-110_fewstones-1,/records/1923265,AbunTat,110_fewstones,wogan,woɡan,w o g a n,,Berry1987[72],,,^ w o ɡ a n $,default,https://database.outofpapua.com/records/1923265
AbunTat-126_smalldog-1,/records/1923280,AbunTat,126_smalldog,wok,wok,w o k,,Berry1987[74],,,^ w o k $,default,https://database.outofpapua.com/records/1923280
AbunTat-35_male-1,/records/1923191,AbunTat,35_male,yebris,jebris,j e b r i s,,Berry1987[65],,,^ j e b r i s $,default,https://database.outofpapua.com/records/1923191
AbunTat-187_who-1,/records/1923340,AbunTat,187_who,yetone,jetone,j e t o n e,,Berry1987[79],,,^ j e t o n e $,default,https://database.outofpapua.com/records/1923340
AbunTat-38_person-1,/records/1923194,AbunTat,38_person,yetu,jetu,j e t u,,Berry1987[65],,,^ j e t u $,default,https://database.outofpapua.com/records/1923194
As-80_tree-1,/records/1923426,As,80_tree,a,a,a,,Berry1987[69],,,^ a $,default,https://database.outofpapua.com/records/1923426
As-63_path-1,/records/1923409,As,63_path,adin,adin,a d i n,,Berry1987[68],,,^ a d i n $,default,https://database.outofpapua.com/records/1923409
As-14_heart-1,/records/1923361,As,14_heart,ako,ako,a k o,,Berry1987[63],,,^ a k o $,default,https://database.outofpapua.com/records/1923361
As-58_lightning-1,/records/1923404,As,58_lightning,aleo,aleo,a l e o,,Berry1987[67],,,^ a l e o $,default,https://database.outofpapua.com/records/1923404
As-32_husband-1,/records/1923378,As,32_husband,ambi,ambi,a m b i,,Berry1987[65],,,^ a m b i $,default,https://database.outofpapua.com/records/1923378
As-61_name-1,/records/1923407,As,61_name,amkase,amkase,a m k a s e,,Berry1987[67],,,^ a m k a s e $,default,https://database.outofpapua.com/records/1923407
As-122_rottenfruit-1,/records/1923468,As,122_rottenfruit,amok,amok,a m o k,,Berry1987[73],,,^ a m o k $,default,https://database.outofpapua.com/records/1923468
As-179_stink-1,/records/1923522,As,179_stink,amok,amok,a m o k,,Berry1987[78],,,^ a m o k $,default,https://database.outofpapua.com/records/1923522
As-12_hand-1,/records/1923359,As,12_hand,ampa,ampa,a m p a,,Berry1987[63],,,^ a m p a $,default,https://database.outofpapua.com/records/1923359
As-83_i-1,/records/1923429,As,83_i,ane,ane,a n e,,Berry1987[70],,,^ a n e $,default,https://database.outofpapua.com/records/1923429
As-40_rat-1,/records/1923386,As,40_rat,antaki,antaki,a n t a k i,,Berry1987[66],,,^ a n t a k i $,default,https://database.outofpapua.com/records/1923386
As-26_child-1,/records/1923372,As,26_child,anuwe,anuwe,a n u w e,,Berry1987[64],,,^ a n u w e $,default,https://database.outofpapua.com/records/1923372
As-9_eye-1,/records/1923356,As,9_eye,apu,apu,a p u,,Berry1987[63],,,^ a p u $,default,https://database.outofpapua.com/records/1923356
